DateTime,Biomass,Demand,Fossil,Nuclear,Solar,Wind
2021-11-21,100.4151,1056.6897075,624.615225,186.771025,27.972459999999998,334.744485
2021-11-22,100.9685475,1297.25579375,766.905155,191.6788775,43.309215,299.4685975
2021-11-23,100.839345,1305.27122,792.8459825,187.9155375,58.1943075,293.138655
2021-11-24,100.81039,1295.622640625,903.7286725,190.74482,32.17149,207.463225
2021-11-25,101.3362725,1334.9164125,865.50045,183.40874250000002,16.7373675,305.6902875
2021-11-26,101.50922,1325.790633125,795.59204,185.1953325,19.8513175,431.1986375
2021-11-27,101.3454975,1145.369680625,790.93296,183.4753325,22.9348825,256.48098
2021-11-28,100.495645,1082.7537387500001,762.144915,182.1828275,23.460595,155.34023
2021-11-29,97.895015,1332.01234625,852.1537375,188.018315,19.381595,265.04412
2021-11-30,98.3911875,1402.60764375,560.7357025,174.0157625,8.1083125,877.9355775
2021-12-01,98.80427,1394.3940525,469.71773,175.0633825,19.258210000000002,992.8234199999999
2021-12-02,100.180905,1384.61433625,726.28199,182.5544925,31.8916825,480.81773250000003
2021-12-03,100.1151725,1386.219709375,574.3369175,182.862625,35.189225,764.29945
2021-12-04,101.8835375,1169.539828125,653.6223475,185.6324875,11.984735,286.099275
2021-12-05,101.271835,1096.630763125,643.3215925,184.4546125,27.51025,303.6346525
2021-12-06,101.9269675,1331.7778250000001,820.22495,184.8478725,23.1941925,297.96941
2021-12-07,101.5605925,1373.707621875,787.22992,181.726365,27.5867375,503.21779749999996
2021-12-08,101.1483825,1373.243011875,730.56416,179.71738,13.777682500000001,545.421355
2021-12-09,101.9707775,1343.553255625,895.9065175000001,187.44949,11.57273,223.9374825
2021-12-10,102.538925,1318.7884675,847.7791175,184.3833675,20.8106825,174.4461725
2021-12-11,101.723885,1147.89063,753.00142,188.651425,17.7564925,195.324165
2021-12-12,100.8567175,1099.938979375,584.247925,184.9497875,16.0811,448.7162325
2021-12-13,100.9352875,1291.742239375,781.8526075,184.59471,15.111072499999999,302.0262325
2021-12-14,100.426835,1312.834784375,811.554075,186.9468325,14.25257,247.0648975
2021-12-15,100.072525,1314.3658675,754.5442725,185.0262375,13.02468,401.7675125
2021-12-16,101.36362,1291.3612025,805.210285,188.078545,17.820664999999998,209.35577999999998
2021-12-17,102.17842999999999,1256.606295,803.6945925,185.79373,22.9229125,162.8515675
2021-12-18,101.5745275,1137.463210625,643.485365,179.37647,13.4596975,345.602215
2021-12-19,98.94801,1078.044411875,510.9775975,165.4835925,14.462607499999999,604.5173375
2021-12-20,102.045025,1239.02427625,851.4741875,180.087985,58.3071275,153.7882675
2021-12-21,102.53486,1249.843635625,926.14468,189.354,51.5640675,61.712845
2021-12-22,101.9762075,1255.022591875,883.5994275,189.0584225,55.7891775,167.04966000000002
2021-12-23,102.27398,1211.528123125,725.33717,184.92666,19.51097,424.706255
2021-12-24,101.7818225,1037.4708825,536.632035,169.2361375,8.1595675,497.9602
2021-12-25,101.02717750000001,960.58522375,563.592745,181.4420125,21.0571025,202.46541
2021-12-26,100.36039,980.4609075,572.5116575,176.4670175,24.246827500000002,353.59206
2021-12-27,100.3476,1102.64279,571.938165,179.0690525,22.996715000000002,420.09711500000003
2021-12-28,98.882145,1108.5209425,528.94188,175.5639875,15.000085,529.3254125
2021-12-29,99.835165,1059.8863,587.8890725,180.7764275,15.207385,356.40077
2021-12-30,98.8673175,1077.0782643750001,291.0996225,164.3430375,14.279689999999999,811.0886025
2021-12-31,95.493345,1000.4059225,209.5087175,145.7617025,44.42883,807.713025
